agency_cd,site_no,datetime,tz_cd,121360_00010,121360_00010_cd,121357_00060,121357_00060_cd,121358_00065,121358_00065_cd,121361_00095,121361_00095_cd,121364_00300,121364_00300_cd,121365_00301,121365_00301_cd,121362_00400,121362_00400_cd,277154_63680,277154_63680_cd
USGS,1467042,2023-10-12 12:30,EDT,13.6,P,31.2,P,3.27,P,666,P,10.0,P,96,P,7.6,P,0.5,P
USGS,1467042,2023-10-12 12:45,EDT,13.7,P,31.2,P,3.27,P,670,P,10.2,P,98,P,7.6,P,0.5,P
USGS,1467042,2023-10-12 13:00,EDT,13.8,P,31.2,P,3.27,P,675,P,10.4,P,100,P,7.6,P,0.5,P
USGS,1467042,2023-10-12 13:15,EDT,13.9,P,31.2,P,3.27,P,676,P,10.5,P,,,7.6,P,0.5,P
USGS,1467042,2023-10-12 13:30,EDT,14.0,P,31.2,P,3.27,P,674,P,10.7,P,104,P,7.7,P,0.4,P
USGS,1467042,2023-10-12 13:45,EDT,14.0,P,31.2,P,3.27,P,675,P,10.9,P,106,P,7.7,P,0.4,P
USGS,1467042,2023-10-12 14:00,EDT,18.0,P,31.2,P,3.27,P,,,9.3,P,98,P,,,,
USGS,1467042,2023-10-12 14:15,EDT,18.0,P,31.2,P,3.27,P,,,9.3,P,,,,,,
USGS,1467042,2023-10-12 14:30,EDT,18.0,P,31.2,P,3.27,P,,,9.3,P,98,P,,,,
USGS,1467042,2023-10-12 14:45,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-12 15:00,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-12 15:15,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-12 15:30,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-12 15:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 16:00,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-12 16:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 16:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 16:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 17:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 17:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 17:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 17:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 18:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 18:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 18:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 18:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 19:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 19:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 19:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 19:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 20:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 20:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 20:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 20:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 21:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 21:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 21:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 21:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 22:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 22:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 22:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 22:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-12 23:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 23:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 23:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-12 23:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 00:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 00:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 00:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 00:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 01:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 01:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 01:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 01:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 02:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 02:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 02:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 02:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 03:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 03:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 03:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 03:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 04:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 04:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 04:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 04:45,EDT,,,35.5,P,3.30,P,,,,,,,,,,
USGS,1467042,2023-10-13 05:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 05:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 05:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 05:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 06:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 06:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 06:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 06:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 07:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 07:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 07:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 07:45,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 08:00,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 08:15,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 08:30,EDT,,,34.0,P,3.29,P,,,,,,,,,,
USGS,1467042,2023-10-13 08:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 09:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 09:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 09:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 09:45,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 10:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 10:15,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 10:30,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 10:45,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 11:00,EDT,,,32.6,P,3.28,P,,,,,,,,,,
USGS,1467042,2023-10-13 11:15,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 11:30,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 11:45,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 12:00,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 12:15,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 12:30,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 12:45,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 13:00,EDT,,,31.2,P,3.27,P,,,,,,,,,,
USGS,1467042,2023-10-13 13:15,EDT,14.3,P,29.8,P,3.26,P,542,P,10.2,P,,,7.4,P,0.8,P
USGS,1467042,2023-10-13 13:30,EDT,14.3,P,29.8,P,3.26,P,541,P,10.3,P,101,P,7.4,P,1.2,P
USGS,1467042,2023-10-13 13:45,EDT,14.3,P,29.8,P,3.26,P,542,P,10.4,P,102,P,7.4,P,0.7,P
USGS,1467042,2023-10-13 14:00,EDT,14.3,P,31.2,P,3.27,P,542,P,10.5,P,103,P,7.4,P,0.7,P
USGS,1467042,2023-10-13 14:15,EDT,14.4,P,29.8,P,3.26,P,542,P,10.6,P,,,7.5,P,0.7,P
USGS,1467042,2023-10-13 14:30,EDT,14.4,P,29.8,P,3.26,P,543,P,10.7,P,105,P,7.5,P,0.7,P
USGS,1467042,2023-10-13 14:45,EDT,14.4,P,29.8,P,3.26,P,543,P,10.9,P,107,P,7.6,P,0.6,P
USGS,1467042,2023-10-13 15:00,EDT,14.5,P,31.2,P,3.27,P,543,P,11.0,P,108,P,7.6,P,0.7,P
USGS,1467042,2023-10-13 15:15,EDT,14.5,P,29.8,P,3.26,P,543,P,11.1,P,,,7.6,P,0.6,P
USGS,1467042,2023-10-13 15:30,EDT,14.5,P,31.2,P,3.27,P,543,P,11.2,P,111,P,7.7,P,0.6,P
USGS,1467042,2023-10-13 15:45,EDT,14.6,P,29.8,P,3.26,P,543,P,11.4,P,112,P,7.7,P,0.6,P
USGS,1467042,2023-10-13 16:00,EDT,14.6,P,31.2,P,3.27,P,543,P,11.4,P,113,P,7.8,P,0.6,P
USGS,1467042,2023-10-13 16:15,EDT,14.7,P,31.2,P,3.27,P,543,P,11.6,P,,,7.8,P,0.6,P
USGS,1467042,2023-10-13 16:30,EDT,14.7,P,31.2,P,3.27,P,543,P,11.8,P,116,P,7.8,P,0.6,P
USGS,1467042,2023-10-13 16:45,EDT,14.8,P,32.6,P,3.28,P,543,P,11.8,P,117,P,7.9,P,0.6,P
USGS,1467042,2023-10-13 17:00,EDT,14.8,P,31.2,P,3.27,P,544,P,11.9,P,118,P,7.9,P,0.6,P
USGS,1467042,2023-10-13 17:15,EDT,14.9,P,32.6,P,3.28,P,544,P,12.0,P,,,8.0,P,0.6,P
USGS,1467042,2023-10-13 17:30,EDT,14.9,P,32.6,P,3.28,P,544,P,12.1,P,120,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 17:45,EDT,14.9,P,32.6,P,3.28,P,544,P,12.2,P,121,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 18:00,EDT,15.0,P,32.6,P,3.28,P,544,P,12.1,P,120,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 18:15,EDT,15.0,P,34.0,P,3.29,P,544,P,12.1,P,,,8.0,P,0.6,P
USGS,1467042,2023-10-13 18:30,EDT,15.0,P,34.0,P,3.29,P,543,P,12.1,P,120,P,8.0,P,1.4,P
USGS,1467042,2023-10-13 18:45,EDT,14.9,P,34.0,P,3.29,P,542,P,12.0,P,119,P,8.1,P,0.6,P
USGS,1467042,2023-10-13 19:00,EDT,14.9,P,34.0,P,3.29,P,541,P,12.0,P,119,P,8.1,P,0.6,P
USGS,1467042,2023-10-13 19:15,EDT,14.9,P,34.0,P,3.29,P,541,P,11.8,P,,,8.1,P,0.6,P
USGS,1467042,2023-10-13 19:30,EDT,14.8,P,34.0,P,3.29,P,540,P,11.8,P,116,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 19:45,EDT,14.8,P,34.0,P,3.29,P,538,P,11.6,P,115,P,8.0,P,1.0,P
USGS,1467042,2023-10-13 20:00,EDT,14.8,P,34.0,P,3.29,P,538,P,11.6,P,114,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 20:15,EDT,14.8,P,34.0,P,3.29,P,537,P,11.5,P,,,8.0,P,0.7,P
USGS,1467042,2023-10-13 20:30,EDT,14.7,P,34.0,P,3.29,P,536,P,11.4,P,113,P,8.0,P,0.7,P
USGS,1467042,2023-10-13 20:45,EDT,14.7,P,34.0,P,3.29,P,535,P,11.3,P,112,P,8.0,P,0.8,P
USGS,1467042,2023-10-13 21:00,EDT,14.7,P,34.0,P,3.29,P,534,P,11.2,P,111,P,8.0,P,0.7,P
USGS,1467042,2023-10-13 21:15,EDT,14.6,P,34.0,P,3.29,P,534,P,11.1,P,,,8.0,P,0.6,P
USGS,1467042,2023-10-13 21:30,EDT,14.6,P,34.0,P,3.29,P,533,P,11.0,P,109,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 21:45,EDT,14.6,P,34.0,P,3.29,P,532,P,10.9,P,107,P,8.0,P,0.7,P
USGS,1467042,2023-10-13 22:00,EDT,14.6,P,32.6,P,3.28,P,532,P,10.8,P,106,P,8.0,P,0.6,P
USGS,1467042,2023-10-13 22:15,EDT,14.5,P,32.6,P,3.28,P,531,P,10.7,P,,,8.0,P,0.7,P
USGS,1467042,2023-10-13 22:30,EDT,14.5,P,34.0,P,3.29,P,531,P,10.6,P,104,P,7.9,P,0.7,P
USGS,1467042,2023-10-13 22:45,EDT,14.5,P,34.0,P,3.29,P,530,P,10.5,P,103,P,7.9,P,0.7,P
USGS,1467042,2023-10-13 23:00,EDT,14.4,P,32.6,P,3.28,P,530,P,10.4,P,102,P,7.9,P,0.8,P
USGS,1467042,2023-10-13 23:15,EDT,14.4,P,32.6,P,3.28,P,530,P,10.3,P,,,7.9,P,0.7,P
USGS,1467042,2023-10-13 23:30,EDT,14.4,P,32.6,P,3.28,P,529,P,10.2,P,100,P,7.9,P,0.8,P
USGS,1467042,2023-10-13 23:45,EDT,14.3,P,32.6,P,3.28,P,529,P,10.1,P,99,P,7.8,P,0.7,P
USGS,1467042,2023-10-14 00:00,EDT,14.3,P,34.0,P,3.29,P,529,P,10.0,P,98,P,7.8,P,0.8,P
USGS,1467042,2023-10-14 00:15,EDT,14.3,P,32.6,P,3.28,P,529,P,9.9,P,,,7.8,P,0.8,P
USGS,1467042,2023-10-14 00:30,EDT,14.2,P,32.6,P,3.28,P,529,P,9.8,P,96,P,7.8,P,0.7,P
USGS,1467042,2023-10-14 00:45,EDT,14.2,P,32.6,P,3.28,P,528,P,9.8,P,95,P,7.8,P,0.8,P
USGS,1467042,2023-10-14 01:00,EDT,14.2,P,32.6,P,3.28,P,528,P,9.7,P,94,P,7.8,P,0.7,P
USGS,1467042,2023-10-14 01:15,EDT,14.1,P,34.0,P,3.29,P,528,P,9.6,P,,,7.7,P,0.8,P
USGS,1467042,2023-10-14 01:30,EDT,14.1,P,34.0,P,3.29,P,528,P,9.6,P,93,P,7.7,P,0.7,P
USGS,1467042,2023-10-14 01:45,EDT,14.0,P,34.0,P,3.29,P,528,P,9.5,P,92,P,7.7,P,0.8,P
USGS,1467042,2023-10-14 02:00,EDT,14.0,P,34.0,P,3.29,P,528,P,9.4,P,91,P,7.7,P,0.7,P
USGS,1467042,2023-10-14 02:15,EDT,14.0,P,34.0,P,3.29,P,528,P,9.3,P,,,7.7,P,1.2,P
USGS,1467042,2023-10-14 02:30,EDT,13.9,P,34.0,P,3.29,P,527,P,9.3,P,90,P,7.7,P,0.7,P
USGS,1467042,2023-10-14 02:45,EDT,13.9,P,34.0,P,3.29,P,527,P,9.2,P,90,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 03:00,EDT,13.9,P,34.0,P,3.29,P,527,P,9.2,P,89,P,7.6,P,0.9,P
USGS,1467042,2023-10-14 03:15,EDT,13.8,P,34.0,P,3.29,P,528,P,9.1,P,,,7.6,P,0.7,P
USGS,1467042,2023-10-14 03:30,EDT,13.8,P,34.0,P,3.29,P,528,P,9.1,P,88,P,7.6,P,0.7,P
USGS,1467042,2023-10-14 03:45,EDT,13.8,P,34.0,P,3.29,P,528,P,9.0,P,88,P,7.6,P,0.9,P
USGS,1467042,2023-10-14 04:00,EDT,13.8,P,34.0,P,3.29,P,528,P,9.0,P,87,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 04:15,EDT,13.8,P,34.0,P,3.29,P,528,P,8.9,P,,,7.6,P,0.8,P
USGS,1467042,2023-10-14 04:30,EDT,13.7,P,34.0,P,3.29,P,528,P,8.9,P,86,P,7.6,P,0.9,P
USGS,1467042,2023-10-14 04:45,EDT,13.7,P,34.0,P,3.29,P,528,P,8.8,P,85,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 05:00,EDT,13.6,P,34.0,P,3.29,P,528,P,8.8,P,85,P,7.6,P,1.1,P
USGS,1467042,2023-10-14 05:15,EDT,13.6,P,34.0,P,3.29,P,528,P,8.8,P,,,7.5,P,1.0,P
USGS,1467042,2023-10-14 05:30,EDT,13.6,P,34.0,P,3.29,P,527,P,8.8,P,85,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 05:45,EDT,13.5,P,34.0,P,3.29,P,527,P,8.8,P,84,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 06:00,EDT,13.5,P,34.0,P,3.29,P,527,P,8.8,P,84,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 06:15,EDT,13.5,P,34.0,P,3.29,P,527,P,8.7,P,,,7.5,P,0.8,P
USGS,1467042,2023-10-14 06:30,EDT,13.4,P,34.0,P,3.29,P,527,P,8.7,P,84,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 06:45,EDT,13.4,P,34.0,P,3.29,P,527,P,8.7,P,83,P,7.5,P,1.5,P
USGS,1467042,2023-10-14 07:00,EDT,13.4,P,34.0,P,3.29,P,527,P,8.7,P,83,P,7.5,P,1.0,P
USGS,1467042,2023-10-14 07:15,EDT,13.4,P,32.6,P,3.28,P,526,P,8.6,P,,,7.5,P,0.8,P
USGS,1467042,2023-10-14 07:30,EDT,13.3,P,32.6,P,3.28,P,526,P,8.6,P,83,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 07:45,EDT,13.3,P,32.6,P,3.28,P,525,P,8.6,P,83,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 08:00,EDT,13.3,P,32.6,P,3.28,P,525,P,8.6,P,83,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 08:15,EDT,13.3,P,32.6,P,3.28,P,524,P,8.6,P,,,7.5,P,0.9,P
USGS,1467042,2023-10-14 08:30,EDT,13.2,P,32.6,P,3.28,P,523,P,8.6,P,82,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 08:45,EDT,13.2,P,32.6,P,3.28,P,523,P,8.6,P,82,P,7.5,P,1.0,P
USGS,1467042,2023-10-14 09:00,EDT,13.2,P,32.6,P,3.28,P,522,P,8.6,P,82,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 09:15,EDT,13.2,P,32.6,P,3.28,P,522,P,8.6,P,,,7.5,P,1.4,P
USGS,1467042,2023-10-14 09:30,EDT,13.2,P,32.6,P,3.28,P,522,P,8.6,P,83,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 09:45,EDT,13.2,P,32.6,P,3.28,P,521,P,8.6,P,83,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 10:00,EDT,13.2,P,32.6,P,3.28,P,521,P,8.7,P,83,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 10:15,EDT,13.1,P,32.6,P,3.28,P,521,P,8.8,P,,,7.5,P,0.8,P
USGS,1467042,2023-10-14 10:30,EDT,13.1,P,32.6,P,3.28,P,521,P,8.8,P,84,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 10:45,EDT,13.1,P,32.6,P,3.28,P,521,P,8.8,P,84,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 11:00,EDT,13.1,P,32.6,P,3.28,P,521,P,8.9,P,84,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 11:15,EDT,13.1,P,32.6,P,3.28,P,521,P,8.9,P,,,7.5,P,0.8,P
USGS,1467042,2023-10-14 11:30,EDT,13.1,P,32.6,P,3.28,P,521,P,9.0,P,86,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 11:45,EDT,13.1,P,31.2,P,3.27,P,521,P,9.1,P,86,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 12:00,EDT,13.1,P,32.6,P,3.28,P,521,P,9.1,P,87,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 12:15,EDT,13.1,P,31.2,P,3.27,P,521,P,9.2,P,,,7.5,P,0.8,P
USGS,1467042,2023-10-14 12:30,EDT,13.1,P,31.2,P,3.27,P,521,P,9.3,P,88,P,7.5,P,0.9,P
USGS,1467042,2023-10-14 12:45,EDT,13.1,P,31.2,P,3.27,P,521,P,9.3,P,89,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 13:00,EDT,13.0,P,32.6,P,3.28,P,521,P,9.4,P,90,P,7.5,P,1.0,P
USGS,1467042,2023-10-14 13:15,EDT,13.0,P,32.6,P,3.28,P,520,P,9.5,P,,,7.5,P,0.7,P
USGS,1467042,2023-10-14 13:30,EDT,13.0,P,32.6,P,3.28,P,520,P,9.5,P,90,P,7.5,P,0.8,P
USGS,1467042,2023-10-14 13:45,EDT,13.0,P,34.0,P,3.29,P,520,P,9.6,P,91,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 14:00,EDT,13.0,P,34.0,P,3.29,P,519,P,9.6,P,92,P,7.5,P,0.7,P
USGS,1467042,2023-10-14 14:15,EDT,13.0,P,34.0,P,3.29,P,519,P,9.7,P,,,7.6,P,0.7,P
USGS,1467042,2023-10-14 14:30,EDT,13.0,P,35.5,P,3.30,P,518,P,9.8,P,93,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 14:45,EDT,13.0,P,37.1,P,3.31,P,517,P,9.8,P,93,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 15:00,EDT,13.0,P,38.7,P,3.32,P,516,P,9.8,P,94,P,7.6,P,0.7,P
USGS,1467042,2023-10-14 15:15,EDT,13.0,P,41.8,P,3.34,P,515,P,9.9,P,,,7.6,P,0.8,P
USGS,1467042,2023-10-14 15:30,EDT,13.0,P,43.4,P,3.35,P,514,P,10.0,P,95,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 15:45,EDT,13.0,P,46.7,P,3.37,P,512,P,10.0,P,95,P,7.6,P,0.7,P
USGS,1467042,2023-10-14 16:00,EDT,13.0,P,48.4,P,3.38,P,511,P,10.0,P,95,P,7.6,P,1.0,P
USGS,1467042,2023-10-14 16:15,EDT,13.0,P,52.0,P,3.40,P,508,P,10.2,P,,,7.6,P,0.9,P
USGS,1467042,2023-10-14 16:30,EDT,13.0,P,53.9,P,3.41,P,504,P,10.3,P,98,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 16:45,EDT,13.0,P,57.7,P,3.43,P,499,P,10.3,P,98,P,7.7,P,0.8,P
USGS,1467042,2023-10-14 17:00,EDT,12.9,P,59.6,P,3.44,P,495,P,10.3,P,98,P,7.6,P,0.8,P
USGS,1467042,2023-10-14 17:15,EDT,12.9,P,59.6,P,3.44,P,492,P,10.3,P,,,7.7,P,0.9,P
USGS,1467042,2023-10-14 17:30,EDT,13.0,P,59.6,P,3.44,P,489,P,10.3,P,98,P,7.7,P,0.9,P
USGS,1467042,2023-10-14 17:45,EDT,13.0,P,59.6,P,3.44,P,486,P,10.3,P,98,P,7.7,P,0.9,P
USGS,1467042,2023-10-14 18:00,EDT,13.0,P,59.6,P,3.44,P,484,P,10.2,P,97,P,7.6,P,1.0,P
USGS,1467042,2023-10-14 18:15,EDT,13.0,P,59.6,P,3.44,P,482,P,10.2,P,,,7.6,P,1.0,P
USGS,1467042,2023-10-14 18:30,EDT,13.0,P,72.4,P,3.50,P,480,P,10.1,P,96,P,7.6,P,1.2,P
USGS,1467042,2023-10-14 18:45,EDT,13.0,P,103,P,3.62,P,477,P,10.1,P,96,P,7.6,P,1.2,P
USGS,1467042,2023-10-14 19:00,EDT,13.0,P,129,P,3.70,P,472,P,10.0,P,95,P,7.6,P,1.8,P
USGS,1467042,2023-10-14 19:15,EDT,13.0,P,142,P,3.76,P,467,P,9.9,P,,,7.6,P,4.1,P
USGS,1467042,2023-10-14 19:30,EDT,13.0,P,148,P,3.78,P,461,P,9.8,P,93,P,7.6,P,2.2,P
USGS,1467042,2023-10-14 19:45,EDT,13.0,P,154,P,3.80,P,456,P,9.7,P,92,P,7.6,P,3.6,P
USGS,1467042,2023-10-14 20:00,EDT,13.0,P,157,P,3.81,P,458,P,9.6,P,91,P,7.5,P,4.8,P
USGS,1467042,2023-10-14 20:15,EDT,13.1,P,154,P,3.80,P,469,P,9.6,P,,,7.5,P,4.9,P
USGS,1467042,2023-10-14 20:30,EDT,13.1,P,154,P,3.80,P,482,P,9.5,P,91,P,7.5,P,4.1,P
USGS,1467042,2023-10-14 20:45,EDT,13.2,P,148,P,3.78,P,494,P,9.5,P,91,P,7.5,P,4.2,P
USGS,1467042,2023-10-14 21:00,EDT,13.2,P,142,P,3.76,P,507,P,9.5,P,90,P,7.6,P,4.4,P
USGS,1467042,2023-10-14 21:15,EDT,13.3,P,140,P,3.75,P,517,P,9.4,P,,,7.6,P,3.7,P
USGS,1467042,2023-10-14 21:30,EDT,13.3,P,134,P,3.73,P,526,P,9.4,P,90,P,7.6,P,3.9,P
USGS,1467042,2023-10-14 21:45,EDT,13.3,P,131,P,3.72,P,531,P,9.4,P,90,P,7.6,P,3.3,P
USGS,1467042,2023-10-14 22:00,EDT,13.4,P,126,P,3.69,P,535,P,9.3,P,89,P,7.6,P,3.7,P
USGS,1467042,2023-10-14 22:15,EDT,13.4,P,122,P,3.68,P,537,P,9.2,P,,,7.6,P,3.2,P
USGS,1467042,2023-10-14 22:30,EDT,13.4,P,119,P,3.67,P,536,P,9.2,P,88,P,7.6,P,4.0,P
USGS,1467042,2023-10-14 22:45,EDT,13.4,P,116,P,3.66,P,535,P,9.2,P,88,P,7.6,P,3.4,P
USGS,1467042,2023-10-14 23:00,EDT,13.4,P,113,P,3.65,P,531,P,9.1,P,88,P,7.6,P,3.9,P
